gram@eh2000;@eh2000;140.457;140.609;212;был;быть;AUX;_;Aspect=Imp|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Act;215;cop;_
gram@eh2000;@eh2000;140.76;140.912;213;тогда;тогда;ADV;_;Degree=Pos;215;advmod;_
gram@eh2000;@eh2000;141.063;141.214;214;ещЮ;еще;ADV;_;Degree=Pos;215;advmod;_
gram@eh2000;@eh2000;141.366;141.517;215;меньше;малый;NUM;_;Degree=Cmp;643;conj;_
gram@eh2000;@eh2000;141.517;141.669;216;/;/;PUNCT;_;_;480;punct;_
gram@eh2000;@eh2000;141.82;141.972;217;нуу;ну;PART;_;_;218;advmod;_
gram@eh2000;@eh2000;142.123;142.275;218;прыжок;прыжок;NOUN;_;Animacy=Inan|Case=Nom|Gender=Masc|Number=Sing;480;nsubj;_
gram@eh2000;@eh2000;142.426;142.578;219;просто;просто;PART;_;_;220;advmod;_
gram@eh2000;@eh2000;142.729;142.881;220;его;он;PRON;_;Case=Gen|Gender=Masc|Number=Sing|Person=3;480;obj;_
gram@eh2000;@eh2000;143.032;143.184;221;очень;очень;ADV;_;Degree=Pos;222;advmod;_
gram@eh2000;@eh2000;143.335;143.487;222;понравилсЯ;понравитьсЯ;VERB;_;Aspect=Perf|Gender=Masc|Mood=Ind|Number=Sing|Tense=Past|VerbForm=Fin|Voice=Mid;643;conj;_
gram@eh2000;@eh2000;143.487;143.638;223;/;/;PUNCT;_;_;228;punct;_
gram@eh2000;@eh2000;143.789;143.941;224;поэтому;поэтому;ADV;_;Degree=Pos;228;advmod;_
gram@eh2000;@eh2000;144.092;144.244;225;мы;мы;PRON;_;Case=Nom|Number=Plur|Person=1;487;nsubj;_
gram@eh2000;@eh2000;144.395;144.547;226;с;с;ADP;_;_;227;case;_
gram@eh2000;@eh2000;144.698;144.85;227;Џ...Џолиной;Џ...полина;PROPN;_;Animacy=Anim|Case=Ins|Gender=Masc|Number=Sing;414;obl;_
gram@eh2000;@eh2000;145.001;145.153;228;начали;начать;VERB;_;Aspect=Perf|Mood=Ind|Number=Plur|Tense=Past|VerbForm=Fin|Voice=Act;4;conj;_
gram@eh2000;@eh2000;145.304;145.456;229;на;на;ADP;_;_;230;case;_
